,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,company_name,email,home_page,phone_number,street_address,updated,url
2785,2785,3,,ALIANCA LOGISTICA,luizbenvinuti@gmail.com,,+55 (47) 9642-8684,"Rua Uruguai, 1050 apartamento 63, Itajai, Santa Catarina, 88302 202, Brazil","May, 14, 2015",http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2786,2786,4,,BR PARTNERS LOGISTICA INTERNACIONAL LTDA,brpartners@brpartners.net,www.brpartners.net,+55 (0)47 3344 4440,"SC, Uruguai, 122, A302, 88302-200  SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2787,2787,5,,AMTRANS INTERNATIONAL TRANSPORT,itajai@amtrans.com.br,www.amtrans.com.br,+55 (0)47 3249-8700,", Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2788,2788,6,,CARGO SHIPPING SERVICES LTDA,cristhian.werner@csslog.com.br,www.csslog.com.br,+55 (0)47 33467102,"SC, Cargo Shipping Services, Rua Joao Bauer, 498 sala 309, Edificio Mirante do Porto,  SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2789,2789,7,,DATELINE LOGISTICS LTDA,sales@dateline.com.br,www.dateline.com.br,+55 (0)47 3248-1473,"SC, Avenida Marcos Konder 1207, Ed Embraed - Sala 54 - Centro, CEP 88301-303 Itajai SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2790,2790,8,,BRASMARINE BRASIL TRANSPORTES INTERNACIONAIS LTDA,sales@brasmarine.com,www.brasmarine.com,+55 (0)47 3405-4000,"SC, Avenida Coronel Marcos Konder 1207, Centro Empresarial Embraed - Salas 37-39, 88301-303  SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2791,2791,9,,FAK LOGISTICS,overseas@faklogistics.com,www.faklogistics.com,+55 (0)47 3405-1005,"SC, Rua Domingos Jose Cabral 43, Bairro Fazenda, CEP 88301-260 Itajai, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2792,2792,10,,EXPERTS TRANSPORT,marcia@expertstransport.com.br,www.expertstransport.com.br,+55 (0)47 3348-2018,"SC, Rua Modesto Fernandes Vieira 100, Sala 503-A - Dom Bosco, 88303-396 Itajai - SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2793,2793,11,,DFX TRANSPORTE INTERNACIONAL LTDA,jotero@dfx.com.br,www.grupodfx.com.br,+55 (0)47 3349-0830,", Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2794,2794,12,,DC LOGISTICS BRASIL,guilherme.luz@dclogisticsbrasil.com,www.dclogisticsbrasil.com.br,+55 (0)47 3249-4000,", Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2795,2795,13,,INFINITY LOGISTICA INTERNACIONAL LTDA,wca@infinitylog.com.br,www.infinitylog.com.br,+55 (0)47 3246-0633,"SC, Rua Onildo Reis 150, Cordeiros, CEP 88311-725  SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2796,2796,14,,GLOBAL X-TRADE SERVICIOS LOGISTICOS DE TRANSPORTES...,global@globalxtrade.com.br,www.globalxtrade.com.br,+55 (0)47 3045-2390,"SC, Modesto Fernades Vieira 01, Sala 15, Bairro Dom Bosco, 88303-396  SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2797,2797,15,,GATE EXPRESS TRANSITáRIO DE CARGAS LTDA,gateitj@gateexpress.com.br,www.gateexpress.com.br,+55 (0)47 3349-7755,"SC, Rua Gil Stein Ferreira 100 - Sl 1302, Centro, CEP 88301-210  Santa Catarina, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2798,2798,16,,QUANTUM LOGISTICS,robison.gasperi@quantumlogistics.com.br,www.quantumlogistics.com.br,+55 (0)47 3246-0077,", Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2799,2799,17,,NELSON HEUSI LOGISTICA,log@nelsonheusi.com,www.nelsonheusi.com,+55 (0)47 3404-4000,"SC, Rua Gil Stein Ferreira 100, Sala 902, Centro, 88301-210  Santa Catarina, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2800,2800,18,,INFINITY LOGISTICA INTERNACIONAL LTDA,wca@infinitylog.com.br,www.infinitylog.com.br,+55 (0)47 3046-1221,"SC, Rua Dr Pedro Ferreira 155 cj 1113, Centro, CEP 88301-900  SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2801,2801,19,,IJS GLOBAL LOGISTICA DO BRASIL LTDA,infoitajai@ijsglobal.com,www.ijsglobal.com,+55 (0)47 3045-2393,"SC, Rua Modesto Fernandes Vieira 01, Sala 15 - Dom Bosco, 88303 396 Itajai, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2802,2802,20,,SCHENKER DO BRASIL TRANSPORTES INTERNACIONAIS LTDA...,sales.itajai@schenker.com,www.schenker.com.br,+55 (0)47 2103-6800,"SC, Av Cel Marcos Konder, 1207 Salas 32/33, 88301-303 Itajai SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2803,2803,21,,ACTION AGENCIAMENTO DE CARGAS LTDA.,actioncargo@actioncargo.com.br,www.actioncargo.com.br,+55 (47) 3241.5555,", Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2804,2804,22,,COOPERCARGA LOGISTICA,itajai@coopercarga.com.br,www.coopercarga.com.br,+55(47) 3405 6150,"Av. Teporti 101, Rotula da Klabin, Cordeiros CEP 88317-000, Itajai - SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2805,2805,23,,GLOBAL GOODS CORPORATION,itj@globalgoods.com.br,www.globalgoods.com.br,+55(47)3349 8144,"Rua Doutor Pedro Ferreira, 155 Sl. 1215, 88301-030  SC, Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2806,2806,24,,NR LOGISTICA INTERNACIONAL (ITAJAI),atendimento@nrlog.com,www.nrlog.com,+ 55 47 3349-6730,", Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2807,2807,25,,ROCHAMAR AGENCIA MARITIMA S/A,opritj@rochamar.com,www.tarannis.com.br,+55 47 3046-3330,", Brazil",,http://www.cargoyellowpages.com/en/brazil/itajai/page_01.html
2808,2808,0,,BASKA ASSESSORIA SERVICOS E COMISSARIOS ADUANEIROS...,,www.baskaweb.com.br,+55 (47) 3422.1806,"Rua Abdon Batista 121, 16 Andar, Salas 1601/2, Centro Joineville, SC, Brasil","Mar, 04, 2014",http://www.cargoyellowpages.com/en/brazil/joinville/page_01.html
2809,2809,1,,BLUCARGO TRANSPORTES,colares@blucargo.com.br,www.blucargo.com.br,+55 (0)47 3425-3545,"SC, Rua Tuiuti No.2350, 89226-000 Bairro Aventureiros, Santa Catarina, Brazil",,http://www.cargoyellowpages.com/en/brazil/joinville/page_01.html
2810,2810,2,,LOGIN TRANSPORT INTERNATIONAL,sales@login-int.com,,,"SC,  Santa Catarina, Brazil",,http://www.cargoyellowpages.com/en/brazil/joinville/page_01.html
2811,2811,3,,20CUBE DO BRASIL LOGISTICA LTDA,enquiries@20cube.com,www.20cube.com,55 47 3145-5266,"SC 89203-540, Brazil",,http://www.cargoyellowpages.com/en/brazil/joinville/page_01.html
2812,2812,0,,CMD GLOBAL SERVICES,cmdjf@cmdglobal.com.br,www.cmdglobal.com.br,+55 32 3025-2200,"Rua Pedro Botti, 101, Alto dos Passos, Juiz de Fora, Brazil",,http://www.cargoyellowpages.com/en/brazil/juiz-de-fora/page_01.html
2813,2813,1,,CMD GLOBAL SERVICES,eadi.jf@cmdglobal.com.br,www.cmdglobal.com.br,+55 32 3222-3431,", Brazil",,http://www.cargoyellowpages.com/en/brazil/juiz-de-fora/page_01.html
2814,2814,0,,AMTRANS INTERNATIONAL TRANSPORT,limeira@amtrans.com.br,www.amtrans.com.br,+55 (0)19 3451-2153,", Brazil",,http://www.cargoyellowpages.com/en/brazil/limeira/page_01.html
2815,2815,0,,COOPERCARGA LOGISTICA,cdd.londrina@coopercarga.com.br,www.coopercarga.com.br,+55(43) 3258-9745,"Rua Luiz Carlos Zani 2870, Parque Industrial III, Ibipora / Londrina - PR, Brazil",,http://www.cargoyellowpages.com/en/brazil/londrina/page_01.html
2816,2816,0,,SAMARO TRANSPORTES INTERNACIONAIS,antonioacioli@yahoo.com,,+55 (0)92 3625-4772,"Rua Raimundo de Moraes, 371- Sao Jorge, Manaus - Amazonas, Brazil, CEP: 69033-130","Mar, 07, 2013",http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2817,2817,1,,A S BRAZIL LOGíSTICA,asbrazillog@asbrazillog.com.br,www.asbrazillog.com.br,+55 (0)92 3651-9212,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2818,2818,2,,GW FREIGHT MANAGEMENT BRAZIL,info@br.geodiswilson.com,www.br.geodiswilson.com,+55 (0)92 4009-7300,"AM, Rua Ilidio Lopes, 3A, Japiin 1, CEP 69708-530 Manaus AM, Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2819,2819,3,,DFX TRANSPORTE INTERNACIONAL LTDA,malmeida@dfx.com.br,www.grupodfx.com.br,+55 (0)92 3633-2050,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2820,2820,4,,DC LOGISTICS BRASIL,guilherme.luz@dclogisticsbrasil.com,www.dclogisticsbrasil.com.br,,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2821,2821,5,,DATELINE LOGISTICS LTDA,jefferson@dateline.com.br,www.dateline.com.br,+55 (0)92 3664-5345,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2822,2822,6,,CACEX-CONSULTORIA E ASSESSORIA EM COMERCIO EXTRIOR...,cacex@cacex.com.br,www.cacex.com.br,+55 (0)92 3237-2164,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2823,2823,7,,ITATRANS AGILITY LOGISTICA INTERNACIONAL SA,mao@itatransrl.com.br,www.itatrans.com.br,+55 (0)92 3584-2377,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2824,2824,8,,IJS GLOBAL LOGISTICA DO BRASIL LTDA,infomanaus@ijsglobal.com,www.ijsglobal.com,+55 (0)92 3634-2500,"AM, Rua 02 - Conjunto Vila Municipal, 69057 560 Manaus, Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2825,2825,9,,PANALPINA LTDA,,www.panalpina.com,+55 (0)092 2101-0370,"AM, Avenida Djalma Batista, 735 Loja 108, Bloco B, 69050-010  AM, Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2826,2826,10,,LOGIN TRANSPORT INTERNATIONAL,sales@login-int.com,,,"AM,  Amazonas, Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2827,2827,11,,PORTO SEGURO DESPACHOS E AGENCIAMENTO DA AMAZONIA ...,,,+55 (0)92 2127-7940,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2828,2828,12,,COOPERCARGA LOGISTICA,manaus@coopercarga.com.br,www.coopercarga.com.br,+55(92) 3618 5219,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2829,2829,13,,EXPERT LOG  MANAUS,eduardo.dantas@expert-log.com,WWW.expert-log.com,+55 92 3342-6099,", Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2830,2830,14,,KGL BRASIL SERVICOS DE LOGISTICA AGENCIAMENTO LTDA...,kglmao@kglbrazil.com,www.kglbrazil.com,+55-92 3307 0230,"Av. Djalma Batista, 735-Bloco B sala 214 Centro Comercial Casacenter, Bairro Chapada, CEP 69.050-010,  AM, Brazil",,http://www.cargoyellowpages.com/en/brazil/manaus/page_01.html
2831,2831,0,,ACE LOGISTICA INTERNACIONAL - BRAZIL,joaquim@acelogistica.com,www.acelogistica.com/en,+55 (11) 2378-8220,"Rua Francisco Borges Vieira No. 36, Parque Monte Libano, Mogi das Cruzes, SP, Brasil","Sep, 01, 2017",http://www.cargoyellowpages.com/en/brazil/mogi-das-cruzes/page_01.html
2832,2832,0,,LOGIN TRANSPORT INTERNATIONAL,sales@login-int.com,,,"Rio Grande do Norte, Brazil",,http://www.cargoyellowpages.com/en/brazil/natal/page_01.html
2833,2833,0,,PLUS LOGISTICS - GLOBAL SOLUTION,,www.pluslogistics.com.br,+55 (0)47 3319-2276,"SC, Av. Conselheiro Joao Gaya, 1280, PO Box 87, Sala 09, Centro, 88.375-000  Santa Catarina, Brazil",,http://www.cargoyellowpages.com/en/brazil/navegantes/page_01.html
2834,2834,0,,ATLAS COMERCIO EXTERIOR,daniel.polcaro@portalatlas.com.br,www.grupoatlas.com.br/index.php,+5531998959276,"Rua Ministro Orozimbo Nonato 102 Torre B 7o Andar Ed. Icon - Vila Castela, Nova Lima - MG, Braz...","Jul, 29, 2016",http://www.cargoyellowpages.com/en/brazil/nova-lima/page_01.html
2835,2835,0,,UNIVERSAL INTERNATIONAL LOGISTICS,,www.unilogistica.com,+55 (0)51 3587 7544,"RS, Rua Engenheiro Jorge Schury 1031, Bairro Sao Jose, 93354-040 Novo Hamburgo, Brazil",,http://www.cargoyellowpages.com/en/brazil/novo-hamburgo/page_01.html
2836,2836,1,,NOVOPORTO CARGO AGENCIAMENTO DE CARGAS INTERNACION...,logistica@novoporto.com.br,www.novoporto.com.br,+55 (0)51 3595-8911,", Brazil",,http://www.cargoyellowpages.com/en/brazil/novo-hamburgo/page_01.html
2837,2837,2,,COTRY LOGISTICA DE COMéRCIO EXTERIOR LTDA,luciane@cotry.com.br,www.cotry.com.br,+55 (0)51 3593-5544,"RS, Rua Lucas de Oliveira 49, S/501, E 502, 93510-110  Centro, Brazil",,http://www.cargoyellowpages.com/en/brazil/novo-hamburgo/page_01.html
2838,2838,3,,BLUE STAR AGENCIAMENTO DE CARGAS INT\'L LTDA,eduardo@preston.com.br,www.preston.com.br,+55 (0)51 2108-1600,"RS, Rua Alberto Torres 411, Sala 204, 93410-160 Novo Hamburgo, Brazil",,http://www.cargoyellowpages.com/en/brazil/novo-hamburgo/page_01.html
2839,2839,4,,ULTRAMAR FREIGHT FORWARDERS,,www.e-ultramar.com.br,+55 (0)51 3593-4622,"RS, R Friedholdo Rhoden 51,  RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/novo-hamburgo/page_01.html
2840,2840,5,,AMERICAN UNITED SERVICES CORPORATION (AUSCORP),shipping@auscorp.com.br,www.auscorp.com.br,+55 (0)51 3035-7435,"RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/novo-hamburgo/page_01.html
2841,2841,6,,"EURO-AMERICA, NOVO HAMBURGO",comercial@euroamerica.com.br,www.uroamerica.com.br,+55(55)51 2111-2800,"Avenida Nicolau Becker 1313, Bairro Centro, CEP: 93510-060,  RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/novo-hamburgo/page_01.html
2842,2842,0,,WORLD LINE FREIGHT FORWARDER LTDA,worldline.sao@worldlinecargo.com.br,www.worldlinecargo.com.br,+55 11 3696-2887,"Rua Paula Rodrigues 08, Sala 07 - Jd. Piratininga, Osasco (Sao Paulo Area)- SP - Brasil, Brazil",,http://www.cargoyellowpages.com/en/brazil/osasco/page_01.html
2843,2843,0,,HRAIFA LOGISTICA INTEGRADA LTDA,milton.ribeiro@hraifa.com.br,www.hraifa.com.br,+55 (0)41 3038-4004,", Brazil",,http://www.cargoyellowpages.com/en/brazil/paranagua/page_01.html
2844,2844,1,,DFX TRANSPORTE INTERNACIONAL LTDA,emoraes@dfx.com.br,www.grupodfx.com.br,+55 (0)41 3423-4384,", Brazil",,http://www.cargoyellowpages.com/en/brazil/paranagua/page_01.html
2845,2845,2,,INTERGATE CARGO,carlos@intergatecargo.com.br,www.intergatecargo.com.br,+55 (0)41 3023-3773,"PR, R Mal Alberto de Abreu 140 sl 11, 83203-510 Parangua, Brazil",,http://www.cargoyellowpages.com/en/brazil/paranagua/page_01.html
2846,2846,3,,COMEX CARGO LOGISTICA E TRANSPORTE LTDA,comercial@comexcargoteam.com.br,www.comexcargoteam.com.br,+55(41) 3423-4073,"Rua Comendador Correa Junior, 356, Joao Gualberto - Paranagua, Brazil",,http://www.cargoyellowpages.com/en/brazil/paranagua/page_01.html
2847,2847,4,,EXPERT LOG  PARANAGUA,import.png@expert-log.com,WWW.expert-log.com,+55 41 3425-0345,"Rua Rodrigues Alves, 800 - sala 905 - Ed. Ambassador,  PR - CEP 83203-170, Brazil",,http://www.cargoyellowpages.com/en/brazil/paranagua/page_01.html
2848,2848,5,,GLOBAL GOODS CORPORATION,png@globalgoods.com.br,www.globalgoods.com.br,+55(41)3423 4058,"Rua Manoel Correa, 648 Sala 04, 83203-410  PR, Brazil",,http://www.cargoyellowpages.com/en/brazil/paranagua/page_01.html
2849,2849,6,,INTERPRISE,interprise@onda.com.br,www.interprise.srv.br,+55 41 3424 3233,"Rua Barao do Rio Branco 870, Alto Sao Sebastiao, Paranagua, Brazil",,http://www.cargoyellowpages.com/en/brazil/paranagua/page_01.html
2850,2850,7,,ROCHAMAR AGENCIA MARITIMA S/A,oprpng@rochamar.com,www.tarannis.com.br,+55 41 2152-3200,"Rua Joao Eugenio, 922, Paranagua, Brazil",,http://www.cargoyellowpages.com/en/brazil/paranagua/page_01.html
2851,2851,0,,"EURO-AMERICA, PARANAGUA",paranagua@euroamerica.com.br,www.uroamerica.com.br,+55(41) 3422-0517,"Rua Rodrigues Alves 800, Sala 504, Centro, CEP 83203-170, Paranagua, PR, Brazil",,http://www.cargoyellowpages.com/en/brazil/pasranagua/page_01.html
2852,2852,0,,BIELOG GROUP,cargo@bielog.com.br,www.bielog.com.br,+55 51 32010300,"Rua Santo Guerra 182 - Bairro Navegantes, CEP 90.240-170 - Porto Alegre, RS - Brasil","Feb, 27, 2015",http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2853,2853,1,,DC LOGISTICS BRASIL,guilherme.luz@dclogisticsbrasil.com,www.dclogisticsbrasil.com.br,+55 (0)51 3084-4939,", Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2854,2854,2,,FAK LOGISTICS,overseas@faklogistics.com,www.faklogistics.com,+55 (0)51 3085-3504,"RS, 2381 Anita Garibaldi St, Suite 605, 90480-201  RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2855,2855,3,,BRINGER AIR CARGO,bringer@bringercargo.com.br,www.bringercargo.com.br,+55 (0)51 3470 7800,"RS, Av Cruzeiro 300, Cachoeirinha, 94930-615  RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2856,2856,4,,GATE EXPRESS TRANSITáRIO DE CARGAS LTDA,gatepoa@gateexpress.com.br,www.gateexpress.com.br,+55 (0)51 3061-7744,", Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2857,2857,5,,MOTION INTERNATIONAL FREIGHT FORWARDER,,www.motionff.com.br,+55 (0)51 3028-0804,"RS, Rua Caldas Junior, 20 - Conj. 84, 90010-260 Porto Alegre, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2858,2858,6,,LOGIN TRANSPORT INTERNATIONAL,sales@login-int.com,,,"RS,  Rio Grande do Sul, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2859,2859,7,,LEADERSHIP FREIGHT LTDA,wca@leadershipfreight.com,www.leadershipfreight.com,+55 (0)51 3051-7610,"RS, Rua Domingos Martin, 360 - Cj 604, Edificio Antares, Centro, Canoas, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2860,2860,8,,ITTALIAN LINE LOGISTICA INTERNACIONAL LTDA,ricardo.lazzarotto@ittalianline.com.br,www.ittalianline.com.br,+55 (0)51 3022-3557,"RS, Rua Santa Cecilia, 1673/401, 90420-041  Rio Grande do Sul, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2861,2861,9,,INTERLOG BRASIL TRANSPORTES LTDA,galvarenga@interlogbrasil.com,,+55 (0)51 3024-6443,"RS, Avenida Washington Luis 1118, Cj 801, Centro, CEP 90010-460  RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2862,2862,10,,FORWARD BRAZIL,freight@forwardbrazil.com,www.forwardbrazil.com,+55 (0)51 4101-1809,"RS, Rua Duque de Caxias 339/705-Centro, 90010-280  Rio Grande do Sul, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2863,2863,11,,THE RUNTIME LOGISTICA LTDA,paulo@theruntime.com.br,www.theruntime.com.br,+55 (0)51 3225-6020,"RS, Rua Chaves Barcelos 27 sala 606, 90030-120  RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2864,2864,12,,SOUTH LOGISTICA LTD,,www.southlogistics.com.br,+55 (0)51 3061 9245,"RS, Rua Mariante 937, 90430-181 Porto Alegre, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2865,2865,13,,SCHENKER DO BRASIL TRANSPORTES INTERNACIONAIS LTDA...,sales.portoalegre@schenker.com,www.schenker.com.br,+55 (0)51 3022-9500,"RS, Av Bilo Pecanha, 2825 Salas 907/908, 91330-070  RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2866,2866,14,,PANALPINA LTDA,,www.panalpina.com,+55 (0)51 2129-4900,", Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2867,2867,15,,ONE WAY INTERNATIONAL LOGISTICS LTDA,pricing@onewaybr.com,www.onewaybr.com,+55 (0)51 2139-8383,"RS, Rua Marques de Alegrete 133, Bairro, Sao Joao, Port Alegre, RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2868,2868,16,,GLOBAL GOODS CORPORATION,poa@globalgoods.com.br,www.globalgoods.com.br,+55(51)3024 2000,"Av. Cel. Lucas de Oliveira 1841/302, 90460-001  RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2869,2869,17,,MERIDIONAL CARGAS,poa@meridionalcargas.com.br,www.meridionalcargas.com.br,+55(51) 3364-0202,"Avenida Joao Elustondo Filho 80,  Sarandi (Porto Alegre) RS, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2870,2870,18,,OIA GLOBAL-BELLVILLE ROAD AIR - PORTO ALEGRE,patricia.altmann@bribrasil.com,www.bellvillerodair.com,+55 51 3327 8300,"Av. Carlos Gomes, 111, Suite 1002,  RS 90480-003, Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre/page_01.html
2871,2871,0,,DFX TRANSPORTE INTERNACIONAL LTDA,febert@dfx.com.br,www.grupodfx.com.br,+55 (0)51 3332-6165,", Brazil",,http://www.cargoyellowpages.com/en/brazil/porto-alegre-airport/page_01.html
2872,2872,0,,TRANSPORTADORA ROCHA BRASIL LTDA,transrocha@transrocha.com.br,www.transrocha.com,+55 (0)81 3228-4420,", Brazil",,http://www.cargoyellowpages.com/en/brazil/recife/page_01.html
2873,2873,1,,ITATRANS AGILITY LOGISTICA INTERNACIONAL SA,ssa@itatransrl.com.br,www.itatrans.com.br,+55 (0)81 3201-7999,"PE, Av Fernando Simoes Barbosa 266, Sala 1209, 51020-390 Salvador, Brazil",,http://www.cargoyellowpages.com/en/brazil/recife/page_01.html
2874,2874,2,,UNIAO CARGO LTDA,,www.uniaocargo.com.br,+55 (0)81 224-4297,"PE, Roberto Forne, Praca Arsenal Da Marinha, 35 Conj 1301/1302, Edeficio Despachantes Aduaneiros, Recife, Brazil",,http://www.cargoyellowpages.com/en/brazil/recife/page_01.html
2875,2875,3,,CTI - CEARA TRANSPORTES INTERNACIONAIS LTDA,comercial.recife@cticargo.com.br,www.cticargo.com.br,+55 (0)81 3334-8634,"PE, Rua Ribeiro de Brito 1111, Room 402, Boa Viagem, 51021-310 Recife, Brazil",,http://www.cargoyellowpages.com/en/brazil/recife/page_01.html
2876,2876,4,,COOPERCARGA LOGISTICA,recife@coopercarga.com.br,www.coopercarga.com.br,+55(81) 2123 2200,"Rod BR 101 Sul 3791, Condominio Armazem Suape, Bairro Pontes dos Carvalhos, Cabo de Santo Agostinho, PE, CEP 54.510-000, Brazil",,http://www.cargoyellowpages.com/en/brazil/recife/page_01.html
2877,2877,5,,LAURO VICTOR DE BARROS DESPACHOS ADUANEIROS LTDA.,nabor@laurovictor.com.br,www.laurovictor.com.br,+55(83) 9988 5800,"Av. General Mac Arthur 418, Sala 902 andar 8, Edf. Empresarial Unicenter, 51160-280 Imbiribeira, Recife/PE, Brazil",,http://www.cargoyellowpages.com/en/brazil/recife/page_01.html
2878,2878,6,,"SALCO LOGISTICS, BRANCH RECIFE",rec@salcologistics.com.br,www.salcologistics.com.br,+55 81 3037-0616,"Rua Ribeiro de Brito, 573, Salas 610 e 611, Centro Empresarial Guararapes, Boa Viagem - Recife/Pernambuco, Brazil",,http://www.cargoyellowpages.com/en/brazil/recife/page_01.html
